drug_cellline	depmap_dependency_score
Cinacalcet_CVCL_1456	0.0360066689781438
Cinacalcet_CVCL_1385	0.0900093041975446
Cinacalcet_CVCL_0292	0.2823249634926781
Cinacalcet_CVCL_0218	0.0165524155413842
Cinacalcet_CVCL_0248	0.0165865777998349
Cinacalcet_CVCL_1266	0.113227623685424
Cinacalcet_CVCL_0069	0.0270822450358053
Cinacalcet_CVCL_1094	0.0718480447469141
Cinacalcet_CVCL_2610	0.0021720936994589
Cinacalcet_CVCL_1282	0.0050642764184675
Pentagastrin_CVCL_0031	0.0157067337226212
Pentagastrin_CVCL_1639	0.0134124508788347
Pentagastrin_CVCL_1125	0.0056174333636714
Pentagastrin_CVCL_1119	0.0295876884109982
Pentagastrin_CVCL_1635	0.0455170199577696
Pentagastrin_CVCL_0332	0.0114484165973169
Pentagastrin_CVCL_0480	0.0517201498188819
Pentagastrin_CVCL_0334	0.0127563909750742
Pentagastrin_CVCL_0152	0.1087817988212672
Pentagastrin_CVCL_1987	0.0158958231680084
Pentagastrin_CVCL_1183	0.0135833122439693
Pentagastrin_CVCL_0950	0.0194886646272052
Pentagastrin_CVCL_1329	0.0236162808292933
Pentagastrin_CVCL_0078	0.0036000417699965
Pentagastrin_CVCL_1531	0.0465375768390488
Pentagastrin_CVCL_1118	0.0291045204183555
Pentagastrin_CVCL_1666	0.0378124610442112
Pentagastrin_CVCL_0525	0.0252505910371136
Pentagastrin_CVCL_1245	0.0360373307396198
Pentagastrin_CVCL_0555	0.0402703430739664
Pentagastrin_CVCL_1239	0.027489361546826
Pentagastrin_CVCL_0359	0.0537229180859808
Pentagastrin_CVCL_1638	0.021395627484528
Pentagastrin_CVCL_1729	0.0587238914295493
Pentagastrin_CVCL_1603	0.0899003915643023
Pentagastrin_CVCL_1715	0.0179935541697149
Pentagastrin_CVCL_1392	0.0284848198351998
Pentagastrin_CVCL_3015	0.0142550271715724
Pentagastrin_CVCL_0459	0.0092416142941416
Pentagastrin_CVCL_1718	0.0766524928823817
Pentagastrin_CVCL_0544	0.0281318169156261
Pentagastrin_CVCL_0366	0.0067552076358904
Pentagastrin_CVCL_1495	0.022298951035817
Pentagastrin_CVCL_1383	0.0049142296469517
Pentagastrin_CVCL_0060	0.0126177449876547
Pentagastrin_CVCL_0608	0.056495385398513
Pentagastrin_CVCL_1517	0.0406148507473541
Pentagastrin_CVCL_0186	0.0558546702071983
Pentagastrin_CVCL_0320	0.0283132355410994
Pentagastrin_CVCL_0131	0.0453803404358202
Pentagastrin_CVCL_1097	0.0506417250591375
Pentagastrin_CVCL_0428	0.0210664681230726
Pentagastrin_CVCL_0547	0.0182498633433263
Pentagastrin_CVCL_1720	0.0649700031387356
Pentagastrin_CVCL_0023	0.0186892409684551
Pentagastrin_CVCL_1195	0.0449468989517104
Pentagastrin_CVCL_1055	0.0438508114762792
Pentagastrin_CVCL_1693	0.0225123701201998
Pentagastrin_CVCL_0371	0.0063692830033266
Pentagastrin_CVCL_0851	0.0072834097665226
Pentagastrin_CVCL_1352	0.0151859797440632
Pentagastrin_CVCL_0039	0.0376437396688961
Pentagastrin_CVCL_1524	0.0199883274709364
Pentagastrin_CVCL_1465	0.0158897767997142
Pentagastrin_CVCL_1577	0.0223671319443126
Pentagastrin_CVCL_1559	0.0619755160628681
Pentagastrin_CVCL_1285	0.0486308550482377
Pentagastrin_CVCL_0139	0.0083947204394307
Pentagastrin_CVCL_3613	0.0054451597734817
Pentagastrin_CVCL_1716	0.0350178873312525
Pentagastrin_CVCL_1547	0.00391057490313
Pentagastrin_CVCL_1478	0.0093369272437289
Pentagastrin_CVCL_0099	0.0721350130129456
Pentagastrin_CVCL_0504	0.0061875664247566
Pentagastrin_CVCL_0399	0.0015205420328119
Pentagastrin_CVCL_0397	0.0059412012442036
Pentagastrin_CVCL_1724	0.003918148576275
Pentagastrin_CVCL_0291	0.0127425525860063
Pentagastrin_CVCL_1456	0.0093160546828777
Pentagastrin_CVCL_1385	0.0022035134885681
Pentagastrin_CVCL_0292	0.0221015300650748
Pentagastrin_CVCL_0218	0.0054477391019558
Pentagastrin_CVCL_0248	0.0289804839155572
Pentagastrin_CVCL_1266	0.0137599184913849
Pentagastrin_CVCL_0069	0.06306331007866
Pentagastrin_CVCL_1094	0.025654905640416
Pentagastrin_CVCL_2610	0.0092545965718408
Pentagastrin_CVCL_1282	0.0030319910533537
Ataluren_CVCL_0031	0.020623712740102
Ataluren_CVCL_1639	0.006595672529212
Ataluren_CVCL_1125	0.0036732387346467
Ataluren_CVCL_1119	0.0224145852160992
Ataluren_CVCL_1635	0.0841616886723329
Ataluren_CVCL_0332	0.0124758825450926
Ataluren_CVCL_0480	0.0140325153199884
Ataluren_CVCL_0334	0.0031753532149012
Ataluren_CVCL_0152	0.0288868694983591
Ataluren_CVCL_1987	0.0131862789294003
Ataluren_CVCL_1183	0.0146781873315962
Ataluren_CVCL_0950	0.0192480065822148
Ataluren_CVCL_1329	0.0109281421580406
Ataluren_CVCL_0078	0.0013100458443927
Ataluren_CVCL_1531	0.0370496210185862
Ataluren_CVCL_1118	0.0350815623229259
Ataluren_CVCL_1666	0.0333817879940079
Ataluren_CVCL_0525	0.0049517239417808
Ataluren_CVCL_1245	0.0065917938642963
Ataluren_CVCL_0555	0.0198524811607369
Ataluren_CVCL_1239	0.0070408356558868
Ataluren_CVCL_0359	0.0372138220474631
Ataluren_CVCL_1638	0.0073450201861349
Ataluren_CVCL_1729	0.0153150983029421
Ataluren_CVCL_1603	0.029486045214628
Ataluren_CVCL_1715	0.0071658111262197
Ataluren_CVCL_1392	0.022342585386204
Ataluren_CVCL_3015	0.0277071146993485
Ataluren_CVCL_0459	0.0075475510759612
Ataluren_CVCL_1718	0.0206890727063787
Ataluren_CVCL_0544	0.0240481773375782
Ataluren_CVCL_0366	0.008393582216512
Ataluren_CVCL_1495	0.0200367961956792
Ataluren_CVCL_1383	0.0674722298362763
Ataluren_CVCL_0060	0.0204440349789719
Ataluren_CVCL_0608	0.0296203629935855
Ataluren_CVCL_1517	0.0198551177703343
Ataluren_CVCL_0186	0.0205156510568885
Ataluren_CVCL_0320	0.0148530814838621
Ataluren_CVCL_0131	0.0056523899933578
Ataluren_CVCL_1097	0.0115665502705359
Ataluren_CVCL_0428	0.0082087067086153
Ataluren_CVCL_0547	0.0049518137738351
Ataluren_CVCL_1720	0.0103090441526444
Ataluren_CVCL_0023	0.003757186971495
Ataluren_CVCL_1195	0.026959891929393
Ataluren_CVCL_1055	0.007661099332967
Ataluren_CVCL_1693	0.0531915180187706
Ataluren_CVCL_0371	0.0031586942355151
Ataluren_CVCL_0851	0.0024544487064387
Ataluren_CVCL_1352	0.0219338088679458
Ataluren_CVCL_0039	0.0158286090785512
Ataluren_CVCL_1524	0.0186162094853744
Ataluren_CVCL_1465	0.0024883665698562
Ataluren_CVCL_1577	0.0035119086159734
Ataluren_CVCL_1559	0.0039208336290806
Ataluren_CVCL_1285	0.0115655140565288
Ataluren_CVCL_0139	0.0100854068002639
Ataluren_CVCL_3613	0.0015876166847307
Ataluren_CVCL_1716	0.0141902565722378
Ataluren_CVCL_1547	0.0094488375310799
Ataluren_CVCL_1478	0.0056090530578561
Ataluren_CVCL_0099	0.003146025539818
Ataluren_CVCL_0504	0.0072601796399453
Ataluren_CVCL_0399	0.0023862810607837
Ataluren_CVCL_0397	0.0047175930207155
Ataluren_CVCL_1724	0.0037740483845101
Ataluren_CVCL_0291	0.0644618597297662
Ataluren_CVCL_1456	0.0262277567730587
Ataluren_CVCL_1385	0.0187440468701761
Ataluren_CVCL_0292	0.0419089866040301
Ataluren_CVCL_0218	0.0073037391800656
Ataluren_CVCL_0248	0.0066238731731688
Ataluren_CVCL_1266	0.0138049135642009
Ataluren_CVCL_0069	0.0219503508475752
Ataluren_CVCL_1094	0.0214784789187862
Ataluren_CVCL_2610	0.0058906316989926
Ataluren_CVCL_1282	0.0134802579591053
Rimonabant (Hydrochloride)_CVCL_0031	0.0137043857172143
Rimonabant (Hydrochloride)_CVCL_1639	0.0148012557865747
Rimonabant (Hydrochloride)_CVCL_1125	0.0054089617348221
Rimonabant (Hydrochloride)_CVCL_1119	0.0060220319748556
Rimonabant (Hydrochloride)_CVCL_1635	0.0102106498614351
Rimonabant (Hydrochloride)_CVCL_0332	0.0071461159227718
Rimonabant (Hydrochloride)_CVCL_0480	0.0258754400428287
Rimonabant (Hydrochloride)_CVCL_0334	0.0057897750547785
Rimonabant (Hydrochloride)_CVCL_0152	0.0043432566316161
Rimonabant (Hydrochloride)_CVCL_1987	0.0146358044506115
Rimonabant (Hydrochloride)_CVCL_1183	0.0300992366780601
Rimonabant (Hydrochloride)_CVCL_0950	0.018687604147094
Rimonabant (Hydrochloride)_CVCL_1329	0.0180775206505012
Rimonabant (Hydrochloride)_CVCL_0078	0.0141046490921978
Rimonabant (Hydrochloride)_CVCL_1531	0.008769945239076
Rimonabant (Hydrochloride)_CVCL_1118	0.026805448199209
Rimonabant (Hydrochloride)_CVCL_1666	0.0356913640441425
Rimonabant (Hydrochloride)_CVCL_0525	0.0075819234890057
Rimonabant (Hydrochloride)_CVCL_1245	0.0126330343342869
Rimonabant (Hydrochloride)_CVCL_0555	0.0128019762770287
Rimonabant (Hydrochloride)_CVCL_1239	0.0133410626839018
Rimonabant (Hydrochloride)_CVCL_0359	0.0189541472693544
Rimonabant (Hydrochloride)_CVCL_1638	0.0053709742036397
Rimonabant (Hydrochloride)_CVCL_1729	0.0142267535226551
Rimonabant (Hydrochloride)_CVCL_1603	0.0016393484914003
Rimonabant (Hydrochloride)_CVCL_1715	0.0069728761481674
Rimonabant (Hydrochloride)_CVCL_1392	0.0286594660680663
Rimonabant (Hydrochloride)_CVCL_3015	0.0031442357020251
Rimonabant (Hydrochloride)_CVCL_0459	0.0162404395162257
Rimonabant (Hydrochloride)_CVCL_1718	0.0182684685521074
Rimonabant (Hydrochloride)_CVCL_0544	0.0110564747151914
Rimonabant (Hydrochloride)_CVCL_0366	0.0154586459683665
Rimonabant (Hydrochloride)_CVCL_1495	0.0100351509323902
Rimonabant (Hydrochloride)_CVCL_1383	0.0050933930623269
Rimonabant (Hydrochloride)_CVCL_0060	0.0123928504318716
Rimonabant (Hydrochloride)_CVCL_0608	0.0130196588515699
Rimonabant (Hydrochloride)_CVCL_1517	0.0124695474556579
Rimonabant (Hydrochloride)_CVCL_0186	0.0280542829241023
Rimonabant (Hydrochloride)_CVCL_0320	0.0045689099283533
Rimonabant (Hydrochloride)_CVCL_0131	0.033511677474926
Rimonabant (Hydrochloride)_CVCL_1097	0.0379685248284398
Rimonabant (Hydrochloride)_CVCL_0428	0.0038968234143672
Rimonabant (Hydrochloride)_CVCL_0547	0.01192388495189
Rimonabant (Hydrochloride)_CVCL_1720	0.0090236887356199
Rimonabant (Hydrochloride)_CVCL_0023	0.0082542824095579
Rimonabant (Hydrochloride)_CVCL_1195	0.0183725748261431
Rimonabant (Hydrochloride)_CVCL_1055	0.008490472929026
Rimonabant (Hydrochloride)_CVCL_1693	0.0228469121878814
Rimonabant (Hydrochloride)_CVCL_0371	0.0102101515617674
Rimonabant (Hydrochloride)_CVCL_0851	0.0101079561863212
Rimonabant (Hydrochloride)_CVCL_1352	0.0023376906668908
Rimonabant (Hydrochloride)_CVCL_0039	0.0306339765856115
Rimonabant (Hydrochloride)_CVCL_1524	0.0100075523680964
Rimonabant (Hydrochloride)_CVCL_1465	0.0032026294064955
Rimonabant (Hydrochloride)_CVCL_1577	0.0182847080210356
Rimonabant (Hydrochloride)_CVCL_1559	0.0058390614072453
Rimonabant (Hydrochloride)_CVCL_1285	0.0057250863291025
Rimonabant (Hydrochloride)_CVCL_0139	0.0029392259887972
Rimonabant (Hydrochloride)_CVCL_3613	0.0016497938220892
Rimonabant (Hydrochloride)_CVCL_1716	0.0154774924613511
Rimonabant (Hydrochloride)_CVCL_1547	0.0046251706636251
Rimonabant (Hydrochloride)_CVCL_1478	0.0246822865459153
Rimonabant (Hydrochloride)_CVCL_0099	0.0060583830308351
Rimonabant (Hydrochloride)_CVCL_0504	0.0056729854943392
Rimonabant (Hydrochloride)_CVCL_0399	0.0319834469187092
Rimonabant (Hydrochloride)_CVCL_0397	0.006632363869899
Rimonabant (Hydrochloride)_CVCL_1724	0.0081136234507749
Rimonabant (Hydrochloride)_CVCL_0291	0.0388365006336363
Rimonabant (Hydrochloride)_CVCL_1456	0.0042904448021752
Rimonabant (Hydrochloride)_CVCL_1385	0.0468432562257208
Rimonabant (Hydrochloride)_CVCL_0292	0.0094014585750971
Rimonabant (Hydrochloride)_CVCL_0218	0.0313718638362827
Rimonabant (Hydrochloride)_CVCL_0248	0.0147704491907748
Rimonabant (Hydrochloride)_CVCL_1266	0.0061309455247926
Rimonabant (Hydrochloride)_CVCL_0069	0.0116354330923705
Rimonabant (Hydrochloride)_CVCL_1094	0.0023735969646863
Rimonabant (Hydrochloride)_CVCL_2610	0.0154047297694995
Rimonabant (Hydrochloride)_CVCL_1282	0.0055936313162052
Tolcapone_CVCL_0031	0.0597707050415325
Tolcapone_CVCL_1639	0.0367715725362206
Tolcapone_CVCL_1125	0.3223095663322356
Tolcapone_CVCL_1119	0.0142252076724761
Tolcapone_CVCL_1635	0.3462935923406008
Tolcapone_CVCL_0332	0.0909520350741819
Tolcapone_CVCL_0480	0.5468845911195594
Tolcapone_CVCL_0334	0.3621959795189602
Tolcapone_CVCL_0152	0.1008620461322494
Tolcapone_CVCL_1987	0.0816573665321675
Tolcapone_CVCL_1183	0.0663102848999004
Tolcapone_CVCL_0950	0.1198383197880074
Tolcapone_CVCL_1329	0.1024757904467228
Tolcapone_CVCL_0078	0.112852168390098
Tolcapone_CVCL_1531	0.0046582471123117
Tolcapone_CVCL_1118	0.1225190422137919
Tolcapone_CVCL_1666	0.5407705835338316
Tolcapone_CVCL_0525	0.0574104198520172
Tolcapone_CVCL_1245	0.0524347740023163
Tolcapone_CVCL_0555	0.0165566512891226
Tolcapone_CVCL_1239	0.0834206410931959
Tolcapone_CVCL_0359	0.0180099164069976
Tolcapone_CVCL_1638	0.0488864223073984
Tolcapone_CVCL_1729	0.160241489074536
Tolcapone_CVCL_1603	0.1255405301902241
Tolcapone_CVCL_1715	0.319240929832824
Tolcapone_CVCL_1392	0.0987237439161577
Tolcapone_CVCL_3015	0.4303374220916324
Tolcapone_CVCL_0459	0.1739683453476018
Tolcapone_CVCL_1718	0.022880955269761
Tolcapone_CVCL_0544	0.2095959806456399
Tolcapone_CVCL_0366	0.2846474849156761
Tolcapone_CVCL_1495	0.143868895918474
Tolcapone_CVCL_1383	0.0301733904198791
Tolcapone_CVCL_0060	0.1011338565471034
Tolcapone_CVCL_0608	0.3252171986196897
Tolcapone_CVCL_1517	0.0742292082365835
Tolcapone_CVCL_0186	0.065101668270676
Tolcapone_CVCL_0320	0.1455414801360885
Tolcapone_CVCL_0131	0.5959331736410827
Tolcapone_CVCL_1097	0.3179255889850274
Tolcapone_CVCL_0428	0.3554237988933741
Tolcapone_CVCL_0547	0.0976552193488278
Tolcapone_CVCL_1720	0.1303734279479956
Tolcapone_CVCL_0023	0.0353690281330812
Tolcapone_CVCL_1195	0.6523398242857149
Tolcapone_CVCL_1055	0.2555366259561005
Tolcapone_CVCL_1693	0.2880821864731738
Tolcapone_CVCL_0371	0.2096330191645961
Tolcapone_CVCL_0851	0.3698886842864123
Tolcapone_CVCL_1352	0.8399260395991737
Tolcapone_CVCL_0039	0.0323182762802234
Tolcapone_CVCL_1524	0.1532438362640476
Tolcapone_CVCL_1465	0.0739835484310558
Tolcapone_CVCL_1577	0.1165629544827072
Tolcapone_CVCL_1559	0.1039391313348447
Tolcapone_CVCL_1285	0.1138711968933683
Tolcapone_CVCL_0139	0.2824656518431163
Tolcapone_CVCL_3613	0.3295345891412914
Tolcapone_CVCL_1716	0.0635036012629139
Tolcapone_CVCL_1547	0.4771525479974267
Tolcapone_CVCL_1478	0.0995362843725678
Tolcapone_CVCL_0099	0.5203599863959133
Tolcapone_CVCL_0504	0.1640206145366529
Tolcapone_CVCL_0399	0.2084509284858943
Tolcapone_CVCL_0397	0.1445084232904818
Tolcapone_CVCL_1724	0.2339451910850873
Tolcapone_CVCL_0291	0.143715021742417
Tolcapone_CVCL_1456	0.0915635881377941
Tolcapone_CVCL_1385	0.2921107724326831
Tolcapone_CVCL_0292	0.1253238459843088
Tolcapone_CVCL_0218	0.0235253804796082
Tolcapone_CVCL_0248	0.0500356173067005
Tolcapone_CVCL_1266	0.073546263082082
Tolcapone_CVCL_0069	0.5543911955705021
Tolcapone_CVCL_1094	0.1336515150582196
Tolcapone_CVCL_2610	0.1925662114161633
Tolcapone_CVCL_1282	0.0910105840537539
Abiraterone acetate_CVCL_0031	0.008770881784873
Abiraterone acetate_CVCL_1639	0.0123189892013423
Abiraterone acetate_CVCL_1125	0.0132896007826792
Abiraterone acetate_CVCL_1119	0.0514026178650616
Abiraterone acetate_CVCL_1635	0.0170437210848646
Abiraterone acetate_CVCL_0332	0.0241877689357138
Abiraterone acetate_CVCL_0480	0.0088571558311648
Abiraterone acetate_CVCL_0334	0.0113698702605394
Abiraterone acetate_CVCL_0152	0.1237225162642848
Abiraterone acetate_CVCL_1987	0.0089523178197568
Abiraterone acetate_CVCL_1183	0.0270735865315871
Abiraterone acetate_CVCL_0950	0.0546998538162806
Abiraterone acetate_CVCL_1329	0.0252991086763723
Abiraterone acetate_CVCL_0078	0.023400547173764
Abiraterone acetate_CVCL_1531	0.0243071313892522
Abiraterone acetate_CVCL_1118	0.0260967414256624
Abiraterone acetate_CVCL_1666	0.0112786522093468
Abiraterone acetate_CVCL_0525	0.0555372136364511
Abiraterone acetate_CVCL_1245	0.0113053444934794
Abiraterone acetate_CVCL_0555	0.0246787086751326
Abiraterone acetate_CVCL_1239	0.0102427755182336
Abiraterone acetate_CVCL_0359	0.0218469498960014
Abiraterone acetate_CVCL_1638	0.0209914985256899
Abiraterone acetate_CVCL_1729	0.0377308179840714
Abiraterone acetate_CVCL_1603	0.0058869862238851
Abiraterone acetate_CVCL_1715	0.0359218733968267
Abiraterone acetate_CVCL_1392	0.0108529655131778
Abiraterone acetate_CVCL_3015	0.0058580251914396
Abiraterone acetate_CVCL_0459	0.0073517052151553
Abiraterone acetate_CVCL_1718	0.0553390651030651
Abiraterone acetate_CVCL_0544	0.0394883496039397
Abiraterone acetate_CVCL_0366	0.0271581148242061
Abiraterone acetate_CVCL_1495	0.0324003617389605
Abiraterone acetate_CVCL_1383	0.0003347298576753
Abiraterone acetate_CVCL_0060	0.0179105269282892
Abiraterone acetate_CVCL_0608	0.0180385974683395
Abiraterone acetate_CVCL_1517	0.0275373328369175
Abiraterone acetate_CVCL_0186	0.0421326188925736
Abiraterone acetate_CVCL_0320	0.0550837839667306
Abiraterone acetate_CVCL_0131	0.0396964077916017
Abiraterone acetate_CVCL_1097	0.0112300703874985
Abiraterone acetate_CVCL_0428	0.0113931669568225
Abiraterone acetate_CVCL_0547	0.0173851316238158
Abiraterone acetate_CVCL_1720	0.10799209342979
Abiraterone acetate_CVCL_0023	0.024038126593031
Abiraterone acetate_CVCL_1195	0.0348104546902947
Abiraterone acetate_CVCL_1055	0.0171086365409567
Abiraterone acetate_CVCL_1693	0.0686123219427895
Abiraterone acetate_CVCL_0371	0.0117456566133435
Abiraterone acetate_CVCL_0851	0.0349414397577487
Abiraterone acetate_CVCL_1352	0.0066712840470431
Abiraterone acetate_CVCL_0039	0.0116321595257095
Abiraterone acetate_CVCL_1524	0.0710543986548618
Abiraterone acetate_CVCL_1465	0.0358378617235237
Abiraterone acetate_CVCL_1577	0.0321453173373611
Abiraterone acetate_CVCL_1559	0.0691926326964127
Abiraterone acetate_CVCL_1285	0.0290769005297503
Abiraterone acetate_CVCL_0139	0.0100277720605772
Abiraterone acetate_CVCL_3613	0.1409116356051986
Abiraterone acetate_CVCL_1716	0.0210097930167005
Abiraterone acetate_CVCL_1547	0.0179270302093119
Abiraterone acetate_CVCL_1478	0.0735045027915903
Abiraterone acetate_CVCL_0099	0.0134543175227782
Abiraterone acetate_CVCL_0504	0.0123098098833234
Abiraterone acetate_CVCL_0399	0.0056098530509867
Abiraterone acetate_CVCL_0397	0.0132473343272335
Abiraterone acetate_CVCL_1724	0.0063317161759189
Abiraterone acetate_CVCL_0291	0.0331822412870786
Abiraterone acetate_CVCL_1456	0.0250492900274269
Abiraterone acetate_CVCL_1385	0.0037157680985462
Abiraterone acetate_CVCL_0292	0.0348872483690802
Abiraterone acetate_CVCL_0218	0.0238638389722255
Abiraterone acetate_CVCL_0248	0.0047365207405399
Abiraterone acetate_CVCL_1266	0.0767101164997092
Abiraterone acetate_CVCL_0069	0.00227024934214
Abiraterone acetate_CVCL_1094	0.013274072937886
Abiraterone acetate_CVCL_2610	0.0075251477326544
Abiraterone acetate_CVCL_1282	0.0090148421625177
Anastrozole_CVCL_0031	0.0056392298837304
Anastrozole_CVCL_1639	0.0376341689101937
Anastrozole_CVCL_1125	0.024110308844573
Anastrozole_CVCL_1119	0.0149231886730148
Anastrozole_CVCL_1635	0.0420800413565703
Anastrozole_CVCL_0332	0.0331215338773754
Anastrozole_CVCL_0480	0.0144131012043923
Anastrozole_CVCL_0334	0.0082188687611652
Anastrozole_CVCL_0152	0.009410798729716
Anastrozole_CVCL_1987	0.0066679048903958
Anastrozole_CVCL_1183	0.0352328904907993
Anastrozole_CVCL_0950	0.0398555428848175
Anastrozole_CVCL_1329	0.0123143366417906
Anastrozole_CVCL_0078	0.0071215651946888
Anastrozole_CVCL_1531	0.0028870771993021
Anastrozole_CVCL_1118	0.0186723646621801
Anastrozole_CVCL_1666	0.0475925497570094
Anastrozole_CVCL_0525	0.017526708158818
Anastrozole_CVCL_1245	0.0258711129123204
Anastrozole_CVCL_0555	0.0489195872293386
Anastrozole_CVCL_1239	0.0284834375567146
Anastrozole_CVCL_0359	0.044871530356173
Anastrozole_CVCL_1638	0.0139639282974422
Anastrozole_CVCL_1729	0.0332539038690536
Anastrozole_CVCL_1603	0.0089719428306756
Anastrozole_CVCL_1715	0.0304387248756235
Anastrozole_CVCL_1392	0.015335333146452
Anastrozole_CVCL_3015	0.0054367432500762
Anastrozole_CVCL_0459	0.0436812872716128
Anastrozole_CVCL_1718	0.006927702661621
Anastrozole_CVCL_0544	0.024128862964448
Anastrozole_CVCL_0366	0.0136642031895677
Anastrozole_CVCL_1495	0.0113912149080637
Anastrozole_CVCL_1383	0.004411028578331
Anastrozole_CVCL_0060	0.0176054131220314
Anastrozole_CVCL_0608	0.0148729414484316
Anastrozole_CVCL_1517	0.0095783403212384
Anastrozole_CVCL_0186	0.0036406430738674
Anastrozole_CVCL_0320	0.0331597799518435
Anastrozole_CVCL_0131	0.0322495877913362
Anastrozole_CVCL_1097	0.0274146496723192
Anastrozole_CVCL_0428	0.0050693953680714
Anastrozole_CVCL_0547	0.0259957445814227
Anastrozole_CVCL_1720	0.0325948814909096
Anastrozole_CVCL_0023	0.0035893409107749
Anastrozole_CVCL_1195	0.0182410331312817
Anastrozole_CVCL_1055	0.0332392829400984
Anastrozole_CVCL_1693	0.0255530360782332
Anastrozole_CVCL_0371	0.0060816626065709
Anastrozole_CVCL_0851	0.0116000003886252
Anastrozole_CVCL_1352	0.0141920118097163
Anastrozole_CVCL_0039	0.0014673163586958
Anastrozole_CVCL_1524	0.0134448933943582
Anastrozole_CVCL_1465	0.0805806517795568
Anastrozole_CVCL_1577	0.0166838069496228
Anastrozole_CVCL_1559	0.0203289687887552
Anastrozole_CVCL_1285	0.0085295824577176
Anastrozole_CVCL_0139	0.0296847486490754
Anastrozole_CVCL_3613	0.004558961529074
Anastrozole_CVCL_1716	0.0158699048372951
Anastrozole_CVCL_1547	0.0076158847858852
Anastrozole_CVCL_1478	0.0609293755917731
Anastrozole_CVCL_0099	0.0303934739819715
Anastrozole_CVCL_0504	0.0108672961973899
Anastrozole_CVCL_0399	0.1092934619650506
Anastrozole_CVCL_0397	0.0046423985429644
Anastrozole_CVCL_1724	0.0201214336054783
Anastrozole_CVCL_0291	0.049888531804051
Anastrozole_CVCL_1456	0.0067766408319243
Anastrozole_CVCL_1385	0.0335253686396846
Anastrozole_CVCL_0292	0.0236319872141173
Anastrozole_CVCL_0218	0.003732056666718
Anastrozole_CVCL_0248	0.0210428546932216
Anastrozole_CVCL_1266	0.0184052901572114
Anastrozole_CVCL_0069	0.0141647930067304
Anastrozole_CVCL_1094	0.0047319074110754
Anastrozole_CVCL_2610	0.0029563756909098
Anastrozole_CVCL_1282	0.0114347590823797
Atazanavir (sulfate)_CVCL_0031	0.0060514386041154
Atazanavir (sulfate)_CVCL_1639	0.0452822063210168
Atazanavir (sulfate)_CVCL_1125	0.0352945573786405
Atazanavir (sulfate)_CVCL_1119	0.0110426252907603
Atazanavir (sulfate)_CVCL_1635	0.0239115238624351
Atazanavir (sulfate)_CVCL_0332	0.0359424997420301
Atazanavir (sulfate)_CVCL_0480	0.0204672052103156
Atazanavir (sulfate)_CVCL_0334	0.0765497949191173
Atazanavir (sulfate)_CVCL_0152	0.0103649849560801
Atazanavir (sulfate)_CVCL_1987	0.0269011022227183
Atazanavir (sulfate)_CVCL_1183	0.0092215806483877
Atazanavir (sulfate)_CVCL_0950	0.0302330476176944
Atazanavir (sulfate)_CVCL_1329	0.0731540953750664
Atazanavir (sulfate)_CVCL_0078	0.0043363040632052
Atazanavir (sulfate)_CVCL_1531	0.0972061991036646
Atazanavir (sulfate)_CVCL_1118	0.0431262210136014
Atazanavir (sulfate)_CVCL_1666	0.035362151719516
Atazanavir (sulfate)_CVCL_0525	0.0225299512820858
Atazanavir (sulfate)_CVCL_1245	0.0350545638766825
Atazanavir (sulfate)_CVCL_0555	0.0222370773122515
Atazanavir (sulfate)_CVCL_1239	0.0135562987138379
Atazanavir (sulfate)_CVCL_0359	0.0242965305162106
Atazanavir (sulfate)_CVCL_1638	0.0205189644296134
Atazanavir (sulfate)_CVCL_1729	0.0248103509019716
Atazanavir (sulfate)_CVCL_1603	0.0388808978982133
Atazanavir (sulfate)_CVCL_1715	0.0163471850848742
Atazanavir (sulfate)_CVCL_1392	0.0333013170573704
Atazanavir (sulfate)_CVCL_3015	0.080499778100617
Atazanavir (sulfate)_CVCL_0459	0.0217082979884941
Atazanavir (sulfate)_CVCL_1718	0.0173359257617324
Atazanavir (sulfate)_CVCL_0544	0.1378090594557355
Atazanavir (sulfate)_CVCL_0366	0.0278884396643032
Atazanavir (sulfate)_CVCL_1495	0.0267190838574588
Atazanavir (sulfate)_CVCL_1383	0.0361994884127168
Atazanavir (sulfate)_CVCL_0060	0.0469386937286968
Atazanavir (sulfate)_CVCL_0608	0.092983931782919
Atazanavir (sulfate)_CVCL_1517	0.0429071242556307
Atazanavir (sulfate)_CVCL_0186	0.0063510355483617
Atazanavir (sulfate)_CVCL_0320	0.0509427108022273
Atazanavir (sulfate)_CVCL_0131	0.0366158811688998
Atazanavir (sulfate)_CVCL_1097	0.209720048088508
Atazanavir (sulfate)_CVCL_0428	0.0382922314743197
Atazanavir (sulfate)_CVCL_0547	0.0112875645522001
Atazanavir (sulfate)_CVCL_1720	0.0140011973250127
Atazanavir (sulfate)_CVCL_0023	0.0120036383801483
Atazanavir (sulfate)_CVCL_1195	0.0273060584835294
Atazanavir (sulfate)_CVCL_1055	0.0546987408112294
Atazanavir (sulfate)_CVCL_1693	0.0569077946193763
Atazanavir (sulfate)_CVCL_0371	0.0394050228377646
Atazanavir (sulfate)_CVCL_0851	0.0336293637456899
Atazanavir (sulfate)_CVCL_1352	0.0124723943561636
Atazanavir (sulfate)_CVCL_0039	0.2968012773508264
Atazanavir (sulfate)_CVCL_1524	0.0229276603396621
